,text,intent,length
3567,queen of pop,Non_hope_speech,3.0
17677,nice braid tj,Non_hope_speech,3.0
17606,such an inspiration,Hope_speech,3.0
3582,blm be sham,Non_hope_speech,3.0
17584,build that wall,Non_hope_speech,3.0
19871,i agree with,Non_hope_speech,3.0
3588,that be true,Non_hope_speech,3.0
3593,alexander oh yea,Non_hope_speech,3.0
17567,welcome to the,Non_hope_speech,3.0
3598,after read number,Non_hope_speech,3.0
3600,the only way,Non_hope_speech,3.0
2039,bleach live matter,Non_hope_speech,3.0
3577,i doubt that,Non_hope_speech,3.0
17684,vilchez another homophobe,Non_hope_speech,3.0
2068,chloe winchester lol,Non_hope_speech,3.0
3513,that be girl,Non_hope_speech,3.0
17867,to many filler,Non_hope_speech,3.0
3390,love your show,Non_hope_speech,3.0
3393,statistic be raysist,Non_hope_speech,3.0
17866,that be man,Non_hope_speech,3.0
19783,musso thank you,Non_hope_speech,3.0
17862,freedom of speech,Non_hope_speech,3.0
3403,house of straw,Non_hope_speech,3.0
2101,that be girl,Non_hope_speech,3.0
2097,ja haha omg,Non_hope_speech,3.0
3422,canat believe shea,Non_hope_speech,3.0
17817,cone in psalm,Non_hope_speech,3.0
2093,blm create division,Non_hope_speech,3.0
17787,yorocco spot on,Non_hope_speech,3.0
17777,meadow how come,Non_hope_speech,3.0
17775,jack parsons exactly,Hope_speech,3.0
3451,the literal hypocrisy,Non_hope_speech,3.0
17728,howas it feel,Non_hope_speech,3.0
17715,jesus matter too,Non_hope_speech,3.0
3502,really hope not,Non_hope_speech,3.0
3508,primarch alpharius yeas,Non_hope_speech,3.0
19830,blake eloise exactly,Non_hope_speech,3.0
18405,i not so,Non_hope_speech,3.0
19559,gia ycko nah,Non_hope_speech,3.0
18476,it be not,Non_hope_speech,3.0
2983,just run then,Non_hope_speech,3.0
19082,i also agree,Non_hope_speech,3.0
2617,who be this,Non_hope_speech,3.0
19031,lol remember coronavirus,Non_hope_speech,3.0
19019,the clown stfu,Non_hope_speech,3.0
2630,floyd be idiota,Non_hope_speech,3.0
19012,racism will continue,Non_hope_speech,3.0
2645,no percentage here,Non_hope_speech,3.0
2657,jeff davis yes,Non_hope_speech,3.0
18965,the statue go,Non_hope_speech,3.0
19090,the lobster periodt,Non_hope_speech,3.0
2674,she may be,Non_hope_speech,3.0
19413,too much botox,Non_hope_speech,3.0
18933,it be choice,Non_hope_speech,3.0
18915,yes they do,Non_hope_speech,3.0
18913,word for word,Non_hope_speech,3.0
18907,white wife matter,Non_hope_speech,3.0
18906,right wing retard,Non_hope_speech,3.0
18890,marcus ok boomer,Non_hope_speech,3.0
2335,mcfadyen illiterate child,Non_hope_speech,3.0
2334,and about this,Non_hope_speech,3.0
19405,racist black people,Non_hope_speech,3.0
19105,not racist people,Non_hope_speech,3.0
19107,they be rioter,Non_hope_speech,3.0
19127,this be me,Non_hope_speech,3.0
19276,for century now,Non_hope_speech,3.0
19219,iam so sorry,Non_hope_speech,3.0
19215,stella thank you,Non_hope_speech,3.0
2423,be alive hint,Non_hope_speech,3.0
2484,whatever you do,Non_hope_speech,3.0
19201,yeah your right,Non_hope_speech,3.0
19194,what be that,Non_hope_speech,3.0
19187,i love crystal,Non_hope_speech,3.0
2416,paysour about what,Non_hope_speech,3.0
2509,bottom jeans where,Non_hope_speech,3.0
19311,she be filipino,Non_hope_speech,3.0
2512,crystal fantastic child,Non_hope_speech,3.0
19171,oh piss off,Non_hope_speech,3.0
19316,moonlight oh yes,Non_hope_speech,3.0
2523,fared dolpane exactly,Non_hope_speech,3.0
2524,equality be impossible,Non_hope_speech,3.0
19336,all attoms matter,Non_hope_speech,3.0
2534,race pander matter,Non_hope_speech,3.0
19141,just destroy history,Non_hope_speech,3.0
2544,regardeless of color,Non_hope_speech,3.0
19128,come on tj,Non_hope_speech,3.0
18887,if your black,Non_hope_speech,3.0
19878,marie i think,Non_hope_speech,3.0
19441,this be propaganda,Non_hope_speech,3.0
2328,second wave coronavirus,Non_hope_speech,3.0
18589,he be right,Non_hope_speech,3.0
2908,grant define lot,Non_hope_speech,3.0
18585,on generalize christians,Non_hope_speech,3.0
18582,this clip really,Non_hope_speech,3.0
18581,ahman that too,Non_hope_speech,3.0
2919,which be annie,Non_hope_speech,3.0
19525,itas really amazing,Non_hope_speech,3.0
18571,what an inspiration,Hope_speech,3.0
2262,aka conversion torture,Non_hope_speech,3.0
2881,candelario and also,Non_hope_speech,3.0
18555,good luck racist,Non_hope_speech,3.0
2934,ai be religious,Non_hope_speech,3.0
2939,sherif be great,Non_hope_speech,3.0
18531,mark pegues hey,Non_hope_speech,3.0
18505,windsor and you,Non_hope_speech,3.0
2966,she be charlatan,Non_hope_speech,3.0
19540,half add accent,Non_hope_speech,3.0
19542,iphone of course,Non_hope_speech,3.0
18480,just another yr,Non_hope_speech,3.0
2980,privilege child explanation,Non_hope_speech,3.0
18553,what do meannedit,Non_hope_speech,3.0
2876,go too far,Non_hope_speech,3.0
18633,that be girl,Non_hope_speech,3.0
2281,all life matter,Hope_speech,3.0
2743,what the hell,Non_hope_speech,3.0
2322,alice live legend,Non_hope_speech,3.0
18840,pritchard not true,Non_hope_speech,3.0
2759,hutchison fun fact,Non_hope_speech,3.0
19467,alice live legend,Non_hope_speech,3.0
2778,today in class,Non_hope_speech,3.0
19480,that be wrong,Non_hope_speech,3.0
19485,what about pansexuals,Non_hope_speech,3.0
2305,not even that,Non_hope_speech,3.0
2793,beat with bible,Non_hope_speech,3.0
2799,santannuse the emoji,Non_hope_speech,3.0
2801,this be boring,Non_hope_speech,3.0
2811,break of spirit,Non_hope_speech,3.0
2825,too much botox,Non_hope_speech,3.0
18704,this commet matter,Non_hope_speech,3.0
18683,europe black history,Non_hope_speech,3.0
2289,people donatnget what,Non_hope_speech,3.0
2856,catherine be great,Non_hope_speech,3.0
18645,i subscribe you,Non_hope_speech,3.0
2862,family racism noun,Non_hope_speech,3.0
2864,blm be racist,Non_hope_speech,3.0
18869,ink blottedsoul oop,Non_hope_speech,3.0
17555,regard the star,Non_hope_speech,3.0
17554,literally me too,Non_hope_speech,3.0
3608,she be amazing,Hope_speech,3.0
20286,hitlerwasalefty howas thing,Non_hope_speech,3.0
4459,year later nscientist,Non_hope_speech,3.0
16279,because of ccp,Non_hope_speech,3.0
16277,be totally right,Non_hope_speech,3.0
4496,just little bit,Non_hope_speech,3.0
4497,this be me,Non_hope_speech,3.0
4499,your life matter,Non_hope_speech,3.0
4500,definitely meme worthy,Non_hope_speech,3.0
4508,i get chill,Non_hope_speech,3.0
4446,real conversion therapy,Non_hope_speech,3.0
4522,nblack one too,Non_hope_speech,3.0
16218,henry i mean,Non_hope_speech,3.0
4539,all live matter,Hope_speech,3.0
16215,this woman dy,Non_hope_speech,3.0
16214,i hate you,Non_hope_speech,3.0
4544,heas great interviewer,Non_hope_speech,3.0
1715,god be lesbian,Non_hope_speech,3.0
16198,all live matter,Hope_speech,3.0
16197,closed caption pllease,Non_hope_speech,3.0
4569,spare the rod,Non_hope_speech,3.0
4530,lolol how so,Non_hope_speech,3.0
16350,future homeless idiot,Non_hope_speech,3.0
16353,whore for vote,Non_hope_speech,3.0
16361,supremacist black fascists,Non_hope_speech,3.0
20159,my thought exactly,Non_hope_speech,3.0
20178,they meet what,Non_hope_speech,3.0
4286,yeah about time,Non_hope_speech,3.0
16564,madonna be god,Non_hope_speech,3.0
4314,he the cause,Non_hope_speech,3.0
16541,what be that,Non_hope_speech,3.0
16531,why stop now,Non_hope_speech,3.0
20219,amolly cone first,Non_hope_speech,3.0
20226,all humanity matter,Hope_speech,3.0
20229,you stand out,Non_hope_speech,3.0
16462,and the shirt,Non_hope_speech,3.0
4368,she be freak,Non_hope_speech,3.0
16447,adoctor in what,Non_hope_speech,3.0
16434,racism be die,Hope_speech,3.0
16423,of nibiru what,Non_hope_speech,3.0
16403,white live matter,Non_hope_speech,3.0
16401,white be guilty,Non_hope_speech,3.0
16390,introvert and yes,Non_hope_speech,3.0
4419,bbm add please,Non_hope_speech,3.0
16363,pickle rick galatians,Non_hope_speech,3.0
4425,beckett in fact,Non_hope_speech,3.0
16181,blacklivesmatter false info,Non_hope_speech,3.0
16639,samurai justice warrior,Non_hope_speech,3.0
4578,whether your black,Non_hope_speech,3.0
4599,homosexuality be mentality,Non_hope_speech,3.0
4754,all live mater,Hope_speech,3.0
1642,amazing atheist president,Non_hope_speech,3.0
15925,probably because people,Non_hope_speech,3.0
4761,iam not cry,Non_hope_speech,3.0
15913,reunion how so,Non_hope_speech,3.0
15912,this be amazing,Hope_speech,3.0
20433,probably because people,Non_hope_speech,3.0
20434,the lowly wow,Non_hope_speech,3.0
20438,i loove crystal,Non_hope_speech,3.0
15950,survivor they say,Non_hope_speech,3.0
15887,probably bad marketing,Non_hope_speech,3.0
4789,that would be,Non_hope_speech,3.0
15878,it be choice,Non_hope_speech,3.0
4797,it never be,Non_hope_speech,3.0
20453,hubbard she girl,Non_hope_speech,3.0
1614,she seem ok,Non_hope_speech,3.0
15861,elizabeth emanuel couture,Non_hope_speech,3.0
20464,come this summer,Non_hope_speech,3.0
4822,it be transgender,Non_hope_speech,3.0
15847,howard trigg yeah,Non_hope_speech,3.0
1626,that be rich,Non_hope_speech,3.0
4737,marcus nshut up,Non_hope_speech,3.0
4723,whore for vote,Non_hope_speech,3.0
4707,there be house,Non_hope_speech,3.0
20363,she be omg,Non_hope_speech,3.0
4607,howard trigg yeah,Non_hope_speech,3.0
1698,i know it,Non_hope_speech,3.0
4613,vernonas fortune cookie,Non_hope_speech,3.0
16130,pander be thing,Non_hope_speech,3.0
4626,what great moment,Non_hope_speech,3.0
4635,chill out jane,Non_hope_speech,3.0
1686,barnes i be,Non_hope_speech,3.0
4640,why would they,Non_hope_speech,3.0
4646,this be dumb,Non_hope_speech,3.0
16090,its not controversial,Non_hope_speech,3.0
16085,plantation politic exactly,Non_hope_speech,3.0
4654,i hope so,Non_hope_speech,3.0
16067,juan larry sigh,Non_hope_speech,3.0
4663,i love jules,Non_hope_speech,3.0
20396,juan life matter,Non_hope_speech,3.0
4685,oh come on,Non_hope_speech,3.0
16043,plz go away,Non_hope_speech,3.0
16041,the kid at,Non_hope_speech,3.0
4698,whatas next coronavirus,Non_hope_speech,3.0
20404,anything for vote,Non_hope_speech,3.0
4594,juan williams suck,Non_hope_speech,3.0
4848,the clown stfu,Non_hope_speech,3.0
4233,john doe racist,Non_hope_speech,3.0
16651,yeah i understand,Non_hope_speech,3.0
3791,rainbow live matter,Non_hope_speech,3.0
3841,ah yes politic,Non_hope_speech,3.0
17194,eric whitemore why,Non_hope_speech,3.0
17192,this be in,Non_hope_speech,3.0
1960,all live matter,Hope_speech,3.0
3866,sheriff for president,Non_hope_speech,3.0
17175,kehofalltrades love it,Non_hope_speech,3.0
1954,giordano thatas bullshit,Non_hope_speech,3.0
19999,africa suck bro,Non_hope_speech,3.0
3789,nyoure amazing omg,Non_hope_speech,3.0
1950,luke cooper exactly,Non_hope_speech,3.0
3892,sour puss also,Non_hope_speech,3.0
20007,wilson it mean,Non_hope_speech,3.0
20010,frickin hero man,Non_hope_speech,3.0
20013,in my school,Non_hope_speech,3.0
17126,she look amazing,Non_hope_speech,3.0
17124,applaud the protester,Non_hope_speech,3.0
20023,cup sugar plantation,Non_hope_speech,3.0
3926,tell her what,Non_hope_speech,3.0
17090,so be the,Non_hope_speech,3.0
1949,bro cry bruv,Non_hope_speech,3.0
17295,princess lexus fact,Non_hope_speech,3.0
1982,juan be lose,Non_hope_speech,3.0
17297,johnson dominic cummings,Non_hope_speech,3.0
3614,lot of aiasa,Non_hope_speech,3.0
2029,whether youare black,Non_hope_speech,3.0
17534,hope for what,Non_hope_speech,3.0
19897,create new hatred,Non_hope_speech,3.0
19905,thank you te,Non_hope_speech,3.0
3676,sheriff dave clarke,Non_hope_speech,3.0
17458,what great interview,Non_hope_speech,3.0
17455,in all honesty,Non_hope_speech,3.0
2014,she be cool,Non_hope_speech,3.0
3686,martian live matter,Non_hope_speech,3.0
3690,human race matter,Non_hope_speech,3.0
3692,all life matter,Hope_speech,3.0
17442,guy butts suck,Non_hope_speech,3.0
17441,solute that officer,Non_hope_speech,3.0
17423,to be clear,Non_hope_speech,3.0
19929,watch in anyone,Non_hope_speech,3.0
17391,this be unacceptable,Non_hope_speech,3.0
17378,all wendy matter,Non_hope_speech,3.0
3726,bunch of coksucker,Non_hope_speech,3.0
3766,trich history lmao,Non_hope_speech,3.0
1985,bone who be,Non_hope_speech,3.0
20033,canat believe shea,Non_hope_speech,3.0
4222,spay pet matter,Non_hope_speech,3.0
3940,white capitalist patriarchy,Non_hope_speech,3.0
20045,cone ok boomer,Non_hope_speech,3.0
16750,suppose to anyway,Non_hope_speech,3.0
4144,she look tired,Non_hope_speech,3.0
16737,in other word,Non_hope_speech,3.0
16732,white female privilege,Non_hope_speech,3.0
4166,be she bullfighter,Non_hope_speech,3.0
1847,south park fam,Non_hope_speech,3.0
1846,sheriff the good,Non_hope_speech,3.0
4173,who know youn,Non_hope_speech,3.0
16704,filthy vile dumbacrat,Non_hope_speech,3.0
4122,he build hospital,Non_hope_speech,3.0
1843,pretty and smart,Hope_speech,3.0
4185,shoahstein or stupid,Non_hope_speech,3.0
20128,all live matternhey,Hope_speech,3.0
1835,look around you,Non_hope_speech,3.0
16687,parsons calm down,Non_hope_speech,3.0
20132,love this sheriff,Non_hope_speech,3.0
16681,white lifea matter,Non_hope_speech,3.0
1828,as she age,Non_hope_speech,3.0
20139,awesome idea mam,Non_hope_speech,3.0
16668,i know right,Non_hope_speech,3.0
16690,i be christian,Non_hope_speech,3.0
16815,madonna sound touch,Non_hope_speech,3.0
4109,yeah pretty sad,Non_hope_speech,3.0
1864,john lance what,Non_hope_speech,3.0
20048,love her always,Non_hope_speech,3.0
3953,well isnat it,Non_hope_speech,3.0
17048,guy be slaver,Non_hope_speech,3.0
1910,holiday have political,Non_hope_speech,3.0
17019,wow all democrats,Non_hope_speech,3.0
17007,fixate how lol,Non_hope_speech,3.0
16998,she be confused,Non_hope_speech,3.0
1899,my exact thought,Non_hope_speech,3.0
16974,freedom of speech,Non_hope_speech,3.0
4011,same tho dps,Non_hope_speech,3.0
4016,they do not,Non_hope_speech,3.0
16946,all live matter,Hope_speech,3.0
16936,her ear though,Non_hope_speech,3.0
16913,check this out,Non_hope_speech,3.0
1885,in other news,Non_hope_speech,3.0
4049,doll first off,Non_hope_speech,3.0
4056,some mee too,Non_hope_speech,3.0
4064,be this funny,Non_hope_speech,3.0
16870,sheriff da man,Non_hope_speech,3.0
16868,go on then,Non_hope_speech,3.0
1869,be this iraq,Non_hope_speech,3.0
17075,shellie browning huh,Non_hope_speech,3.0
13258,candice swanepoel thankyou,Non_hope_speech,3.0
21019,kodomo alright leftist,Non_hope_speech,3.0
7424,ofcourse she matter,Non_hope_speech,3.0
10660,earth society pp,Non_hope_speech,3.0
12205,god love everyone,Hope_speech,3.0
11512,this be youtube,Non_hope_speech,3.0
351,jasper nova ncongratulations,Non_hope_speech,3.0
10079,to be honest,Non_hope_speech,3.0
12256,she be god,Non_hope_speech,3.0
7269,churchill statue next,Non_hope_speech,3.0
11507,be totally right,Non_hope_speech,3.0
759,whore good stuff,Non_hope_speech,3.0
12282,all live black,Non_hope_speech,3.0
8815,jack parsons omg,Non_hope_speech,3.0
8382,abecause of you,Non_hope_speech,3.0
12203,oml heck yes,Non_hope_speech,3.0
11494,if this continue,Non_hope_speech,3.0
10043,my life matter,Non_hope_speech,3.0
8364,sheriff david clarke,Non_hope_speech,3.0
21682,i will forget,Non_hope_speech,3.0
21997,all live matter,Hope_speech,3.0
10031,and the medium,Non_hope_speech,3.0
22225,your completely right,Non_hope_speech,3.0
767,i know right,Non_hope_speech,3.0
10706,revolution eat themselves,Hope_speech,3.0
21681,kwilliams lol quality,Non_hope_speech,3.0
21680,in the end,Non_hope_speech,3.0
22002,be alive woosh,Non_hope_speech,3.0
12327,gay black win,Non_hope_speech,3.0
10050,all live obviously,Hope_speech,3.0
10022,this be amazing,Non_hope_speech,3.0
11514,aplantation politicsa totally,Non_hope_speech,3.0
8797,heas great interviewer,Non_hope_speech,3.0
21742,cone nac sey,Non_hope_speech,3.0
22407,windsor well that,Non_hope_speech,3.0
10149,and short hair,Non_hope_speech,3.0
7766,what to ferguson,Non_hope_speech,3.0
7767,no give fck,Non_hope_speech,3.0
22244,my life matter,Non_hope_speech,3.0
8765,i love asians,Non_hope_speech,3.0
12097,me too lol,Non_hope_speech,3.0
21734,pattyy she be,Non_hope_speech,3.0
12098,cone remoob ko,Non_hope_speech,3.0
21732,will be unforgettable,Non_hope_speech,3.0
8774,lol aplantation politic,Non_hope_speech,3.0
12190,what be tanacon,Non_hope_speech,3.0
8396,my life matter,Non_hope_speech,3.0
11530,be totally right,Non_hope_speech,3.0
12131,lynch yes know,Non_hope_speech,3.0
11529,conversion therapy brainwash,Hope_speech,3.0
10648,kobe bryant family,Non_hope_speech,3.0
11526,baby live matter,Non_hope_speech,3.0
12149,arnold thank you,Non_hope_speech,3.0
12152,do your good,Non_hope_speech,3.0
11522,where be you,Non_hope_speech,3.0
211,some me to,Non_hope_speech,3.0
22419,walker good luck,Non_hope_speech,3.0
10654,she have plenty,Non_hope_speech,3.0
11519,heas wonderful man,Non_hope_speech,3.0
10126,american live matter,Non_hope_speech,3.0
7765,time will tell,Non_hope_speech,3.0
7225,it be bute,Non_hope_speech,3.0
7220,left wing extremist,Non_hope_speech,3.0
8331,juan acleveland browna,Non_hope_speech,3.0
8935,weed be illegal,Non_hope_speech,3.0
8328,natural edits troll,Non_hope_speech,3.0
528,he so ugly,Non_hope_speech,3.0
525,year later wow,Non_hope_speech,3.0
12466,love this sheriff,Non_hope_speech,3.0
10765,they do care,Non_hope_speech,3.0
9904,what your point,Non_hope_speech,3.0
11343,innocent life matter,Non_hope_speech,3.0
12478,that be girl,Non_hope_speech,3.0
7920,finally something positive,Hope_speech,3.0
21629,by the way,Non_hope_speech,3.0
10746,around the world,Non_hope_speech,3.0
8951,isnat she tran,Non_hope_speech,3.0
11341,walker hail satan,Non_hope_speech,3.0
8967,peopleas live matter,Non_hope_speech,3.0
11336,prime spread fact,Non_hope_speech,3.0
8969,yes plastic surgery,Non_hope_speech,3.0
22536,never really be,Non_hope_speech,3.0
8970,and al sharpton,Non_hope_speech,3.0
12510,freak of nature,Non_hope_speech,3.0
8305,hope so too,Non_hope_speech,3.0
9868,new facism blm,Non_hope_speech,3.0
8304,society be slave,Non_hope_speech,3.0
8973,its totally forgettable,Non_hope_speech,3.0
9864,justice get serve,Non_hope_speech,3.0
22193,mrreubentishkoff lol yeah,Non_hope_speech,3.0
11476,bailey me to,Non_hope_speech,3.0
11402,well to blm,Non_hope_speech,3.0
7160,good for her,Non_hope_speech,3.0
12345,floyd be criminal,Non_hope_speech,3.0
9998,mcfadyen illiterate child,Non_hope_speech,3.0
7206,nothing be bind,Non_hope_speech,3.0
7820,fook backing time,Non_hope_speech,3.0
9996,everyone life matter,Hope_speech,3.0
8874,send them back,Non_hope_speech,3.0
9980,what fun joke,Non_hope_speech,3.0
7830,atheism be unstoppable,Hope_speech,3.0
11446,shea in denial,Non_hope_speech,3.0
10734,be tragic man,Non_hope_speech,3.0
11445,marcus well obviously,Non_hope_speech,3.0
9969,trinity cade yeass,Non_hope_speech,3.0
11429,be this funny,Non_hope_speech,3.0
9963,she be amazing,Non_hope_speech,3.0
8909,thank for this,Non_hope_speech,3.0
8911,gacha cat hello,Non_hope_speech,3.0
12418,rioter be animal,Non_hope_speech,3.0
9937,rip it down,Non_hope_speech,3.0
11435,islam be book,Non_hope_speech,3.0
7840,all live matter,Hope_speech,3.0
22503,this be powerful,Non_hope_speech,3.0
12434,amen sheriff clarke,Non_hope_speech,3.0
8338,she be incredible,Non_hope_speech,3.0
12451,thorpe hey man,Non_hope_speech,3.0
9924,baileylbbh right babe,Non_hope_speech,3.0
22511,black fathers matter,Non_hope_speech,3.0
12389,that or the,Non_hope_speech,3.0
12083,control the circumstance,Non_hope_speech,3.0
21971,this be me,Non_hope_speech,3.0
10185,racists cannot win,Hope_speech,3.0
8568,richard littler how,Non_hope_speech,3.0
7660,i be engineer,Non_hope_speech,3.0
11834,she be omg,Non_hope_speech,3.0
