,text,intent
392,do not believe in lie about yourself to make other people happy,Hope_speech
393,you can do it believe in yourself,Hope_speech
394,be you trigger by his logic and rational argument,Non_hope_speech
395,hi first off,Non_hope_speech
396,ryan storey think madonna hold big grudge than cyndi do on her cyndi always speak highly of madonna and find it odd again almost every interview with cyndi madonna be bring up in the conversation but with madonna interview no mention of cyndi thing that would be difficult to accomplish with both them in the same room work on project discipline madonna be very disciplined cyndi be scatter but both be very creative and passionate about their work definitely world collide,Non_hope_speech
397,i also think that but in the end,Non_hope_speech
398,luv that sheriff,Non_hope_speech
399,why be there statue of nelson mandela in london he be terrorist and murderer along with his wife winnie why be it put up in england in the first place,Non_hope_speech
400,what happen to her grillz,Non_hope_speech
401,griffin please tell me how god help people,Non_hope_speech
402,body ache all the time,Non_hope_speech
403,where be she now,Non_hope_speech
404,white i wish they do too but they choose to divide instead of unite i guess it be part of the agenda,Non_hope_speech
405,this just warm my heart,Non_hope_speech
406,to boo when guy say white life matter,Non_hope_speech
407,lee claus publish what,Non_hope_speech
408,your all bunch of idiot play right into this agenda whatever be come,Non_hope_speech
409,all live matter why do my life matter less because i be white,Non_hope_speech
410,only black life matter no other life matter,Non_hope_speech
411,the democrats and the labour parasite party are both pathetic piece of schiff the latter be marxist party here in the uk,Non_hope_speech
412,we back here again,Non_hope_speech
413,be the kid name really juuls,Non_hope_speech
414,at this time and space fox have sub,Non_hope_speech
415,democrats are nogoodthey want the vote,Non_hope_speech
416,i will sum it up the one you say black life matter on the stage be the one be get pay with donation from black life matter,Non_hope_speech
417,she be the queen,Non_hope_speech
418,they be completely right i be religious,Non_hope_speech
419,love this channel so much,Non_hope_speech
420,i love that lesbian in denial,Non_hope_speech
421,her and michelle obama,Non_hope_speech
422,the home secretary priti patel have condemn nexcuse me have she forget her own heritage,Non_hope_speech
423,central why can not god accept them he create them after all,Non_hope_speech
424,raphael taylor be i,Non_hope_speech
425,no they be not and even if they be,Non_hope_speech
426,go to old age home bernie,Non_hope_speech
427,bet all the dislike be hater if black,Non_hope_speech
428,the sheriff nail it right nothing but plantation politic and the demorat be play the black voter for their agenda,Non_hope_speech
429,that be absolutely contradiction though apple be real but you can not disagree with apple homosexuality be real and you can not disagree with it,Hope_speech
430,she need another face lift to make her look female,Non_hope_speech
431,her voice be kinda high here,Non_hope_speech
432,that girl be huuge seth loathing lezzie,Non_hope_speech
433,sometimes you give people little and they want to take the lot nenough be enough now,Non_hope_speech
434,hey stupid all life matter get rid of larry,Non_hope_speech
435,he will change his tune real quick,Non_hope_speech
436,its more than book,Non_hope_speech
437,my question be why there be still slave trader statue in uk,Non_hope_speech
438,year later and nothing have change what bunch of stupid fuck we human really be,Non_hope_speech
439,who say black life do not matter literally no think that of people in this country be not racist,Non_hope_speech
440,dislikes haters will hate i feel bad for them though,Non_hope_speech
441,madonna be the only way i could find to feel free during my teenage year and even now in many way,Non_hope_speech
442,survivor have anyone ever die there seriously,Non_hope_speech
443,stop lick boot and act like pride white americans no shame be white all color equal,Non_hope_speech
444,if god be important they would not oppose equal right,Non_hope_speech
445,jimmy pop just let her live her life the way she choose to and you live yours very simple concept,Hope_speech
446,kid meet someone with aids,Non_hope_speech
447,we be mad lol why do you think it say aalla,Non_hope_speech
448,still relevant in june we have not move on from this sht da,Non_hope_speech
449,juan i hope all the money,Non_hope_speech
450,i usually cook with my pan,Non_hope_speech
451,if we all push to make this country great again respect evryone no matter if they ar white black blue or yellow,Non_hope_speech
