,text,intent
381,Chlopakzpolski yes it be incorrect,Non_hope_speech
382,God I have so much respect for that sherrif,Non_hope_speech
383,She be the devil give me break wake up She be not your savior only be our savior Jesus Christ King of king not this demonic dirt bag,Non_hope_speech
384,I will tell you why all live Matter be not accept Its insult the fight of Black Life Matters but what all Life Matters be say be that we feel that all life do matter emphatically,Non_hope_speech
385,first of all black people be minority second of all we be protest for black life because their the one that need help the most rn when innocent spanish people be die be go to protest but rn its for black people,Non_hope_speech
386,all live matter and at the same time criminal should be deal with as per the law,Hope_speech
387,littlemermaid go for it show us how it be do Your way,Hope_speech
388,this poor man,Non_hope_speech
389,Patriot agree with you good job,Non_hope_speech
390,Rob we have scientific proof that the universe be create through natural chemical reaction we have proof for everything you have proof for nothing god isnat real,Non_hope_speech
391,Racist idiotsnnAll live matter here in the United States You total idiot,Non_hope_speech
392,do not believe in lie about yourself to make other people happy,Hope_speech
393,You can do it believe in yourself,Hope_speech
394,be you trigger by his logic and rational argument,Non_hope_speech
395,hi first off,Non_hope_speech
396,Ryan Storey think Madonna hold big grudge than Cyndi do on her Cyndi always speak highly of Madonna and find it odd again almost every interview with Cyndi Madonna be bring up in the conversation but with Madonna interview no mention of Cyndi thing that would be difficult to accomplish with both them in the same room work on project discipline Madonna be very disciplined Cyndi be scatter but both be very creative and passionate about their work definitely world collide,Non_hope_speech
397,I also think that but in the end,Non_hope_speech
398,luv that sheriff,Non_hope_speech
399,why be there statue of nelson mandela in london he be terrorist and murderer along with his wife winnie why be it put up in england in the first place,Non_hope_speech
400,what happen to her GRILLz,Non_hope_speech
401,Griffin please tell me how God help people,Non_hope_speech
402,body ache all the time,Non_hope_speech
403,where be she now,Non_hope_speech
404,White I wish they do too but they choose to divide instead of unite I guess it be part of the agenda,Non_hope_speech
405,this just warm my heart,Non_hope_speech
406,to boo when guy say white life matter,Non_hope_speech
407,Lee Claus publish what,Non_hope_speech
408,Your all bunch of idiot play right into this agenda whatever be come,Non_hope_speech
409,all live matter why do my life matter less because I be white,Non_hope_speech
410,only black life matter no other life matter,Non_hope_speech
411,the DEMOCRATS and the LABOUR PARASITE PARTY are both pathetic piece of SCHIFF the latter be marxist party here in the UK,Non_hope_speech
412,We back here again,Non_hope_speech
413,be the kid name really Juuls,Non_hope_speech
414,at this time and space Fox have sub,Non_hope_speech
415,Democrats are nogoodthey want the vote,Non_hope_speech
416,I will sum it up the one you say black life matter on the stage be the one be get pay with donation from black life matter,Non_hope_speech
417,She be the queen,Non_hope_speech
418,they be completely right I be religious,Non_hope_speech
419,love this channel so much,Non_hope_speech
420,I love that lesbian in denial,Non_hope_speech
421,Her and Michelle obama,Non_hope_speech
422,the Home Secretary Priti Patel have condemn nexcuse me have she forget her own heritage,Non_hope_speech
423,Central why can not God accept them He create them after all,Non_hope_speech
424,Raphael Taylor be I,Non_hope_speech
425,no they be not and even if they be,Non_hope_speech
426,go to old age home bernie,Non_hope_speech
427,bet all the dislike be hater if black,Non_hope_speech
428,the Sheriff nail it right nothing but Plantation politic and the demorat be play the black voter for their agenda,Non_hope_speech
429,that be absolutely contradiction though apple be real but you can not disagree with apple homosexuality be real and you can not disagree with it,Hope_speech
430,She need another face lift to make Her look female,Non_hope_speech
431,Her voice be kinda high here,Non_hope_speech
432,that girl be huuge seth loathing lezzie,Non_hope_speech
433,sometimes you give people little and they want to take the lot nEnough be enough now,Non_hope_speech
434,hey stupid all life matter get rid of larry,Non_hope_speech
435,He will change his tune real quick,Non_hope_speech
436,Its more than book,Non_hope_speech
437,My question be why there be still slave trader statue in UK,Non_hope_speech
438,year later and nothing have change what bunch of stupid fuck we human really be,Non_hope_speech
439,who say black life do not matter literally no think that of people in this country be not racist,Non_hope_speech
440,dislikes HATERS WILL HATE I feel bad for them though,Non_hope_speech
441,Madonna be the only way I could find to feel free during my teenage year and even now in many way,Non_hope_speech
442,survivor have anyone ever die there seriously,Non_hope_speech
443,stop lick boot and act like pride white Americans no shame be white all color equal,Non_hope_speech
444,if God be important they would not oppose equal right,Non_hope_speech
445,Jimmy Pop just let her live her life the way she choose to and you live yours very simple concept,Hope_speech
446,kid meet someone with AIDS,Non_hope_speech
447,we be mad lol why do you think it say aalla,Non_hope_speech
448,still relevant in June We have not move on from this sht da,Non_hope_speech
449,Juan I hope all the money,Non_hope_speech
450,I usually cook with my pan,Non_hope_speech
451,if we all push to make this country great again respect evryone no matter if they ar white black blue or yellow,Non_hope_speech
